country,year,asset_class,value
Dominica,2015,LT Debt,0
Dominica,2015,ST Debt,0
Dominica,2014,Total,0.125
Dominica,2014,Equity,0
Dominica,2014,LT Debt,0.125
Dominica,2014,ST Debt,0
Dominica,2013,Total,0.039
Dominica,2013,Equity,0
Dominica,2013,LT Debt,0.039
Dominica,2013,ST Debt,0
Dominica,2012,Total,NA
Dominica,2012,Equity,0
Dominica,2012,LT Debt,NA
Dominica,2012,ST Debt,0
Dominica,2011,Total,0
Dominica,2011,Equity,0
Dominica,2011,LT Debt,0
Dominica,2011,ST Debt,0
Dominica,2010,Total,NA
Dominica,2010,Equity,NA
Dominica,2010,LT Debt,0
Dominica,2010,ST Debt,0
Dominica,2009,Total,NA
Dominica,2009,Equity,NA
Dominica,2009,LT Debt,0
Dominica,2009,ST Debt,0
Dominica,2008,Total,NA
Dominica,2008,Equity,NA
Dominica,2008,LT Debt,0
Dominica,2008,ST Debt,0
Dominica,2007,Total,0
Dominica,2007,Equity,0
Dominica,2007,LT Debt,0
Dominica,2007,ST Debt,0
Dominica,2006,Total,0
Dominica,2006,Equity,0
Dominica,2006,LT Debt,0
Dominica,2006,ST Debt,0
Dominica,2005,Total,0
Dominica,2005,Equity,0
Dominica,2005,LT Debt,0
Dominica,2005,ST Debt,0
Dominica,2004,Total,0
Dominica,2004,Equity,0
Dominica,2004,LT Debt,0
Dominica,2004,ST Debt,0
Dominica,2003,Total,0
Dominica,2003,Equity,0
Dominica,2003,LT Debt,0
Dominica,2003,ST Debt,0
Dominican Republic,2020,Total,6.882
Dominican Republic,2020,Equity,0
Dominican Republic,2020,LT Debt,6.882
Dominican Republic,2020,ST Debt,0
Dominican Republic,2019,Total,5.288
Dominican Republic,2019,Equity,NA
Dominican Republic,2019,LT Debt,5.288
Dominican Republic,2019,ST Debt,0
Dominican Republic,2018,Total,4.865
Dominican Republic,2018,Equity,0
Dominican Republic,2018,LT Debt,4.865
Dominican Republic,2018,ST Debt,0
Dominican Republic,2017,Total,4.013
Dominican Republic,2017,Equity,NA
Dominican Republic,2017,LT Debt,4.013
Dominican Republic,2017,ST Debt,0
Dominican Republic,2016,Total,3.839
Dominican Republic,2016,Equity,NA
Dominican Republic,2016,LT Debt,3.839
Dominican Republic,2016,ST Debt,0
Dominican Republic,2015,Total,3.595
Dominican Republic,2015,Equity,0.011
Dominican Republic,2015,LT Debt,3.584
Dominican Republic,2015,ST Debt,0
Dominican Republic,2014,Total,2.14
Dominican Republic,2014,Equity,0.011
Dominican Republic,2014,LT Debt,2.129
Dominican Republic,2014,ST Debt,0
Dominican Republic,2013,Total,1.636
Dominican Republic,2013,Equity,0.011
Dominican Republic,2013,LT Debt,1.625
Dominican Republic,2013,ST Debt,0
Dominican Republic,2012,Total,1.101
Dominican Republic,2012,Equity,0.011
Dominican Republic,2012,LT Debt,1.091
Dominican Republic,2012,ST Debt,0
Dominican Republic,2011,Total,0.866
Dominican Republic,2011,Equity,NA
Dominican Republic,2011,LT Debt,0.866
Dominican Republic,2011,ST Debt,0
Dominican Republic,2010,Total,0.815
Dominican Republic,2010,Equity,NA
Dominican Republic,2010,LT Debt,0.815
Dominican Republic,2010,ST Debt,0
Dominican Republic,2009,Total,0.622
Dominican Republic,2009,Equity,NA
Dominican Republic,2009,LT Debt,0.622
Dominican Republic,2009,ST Debt,0
Dominican Republic,2008,Total,0.38
Dominican Republic,2008,Equity,0.001
Dominican Republic,2008,LT Debt,0.379
Dominican Republic,2008,ST Debt,0
Dominican Republic,2007,Total,0.853
Dominican Republic,2007,Equity,NA
Dominican Republic,2007,LT Debt,0.852
Dominican Republic,2007,ST Debt,0.001
Dominican Republic,2006,Total,0.817
Dominican Republic,2006,Equity,0.001
Dominican Republic,2006,LT Debt,0.791
Dominican Republic,2006,ST Debt,0.025
Dominican Republic,2005,Total,0.763
Dominican Republic,2005,Equity,NA
Dominican Republic,2005,LT Debt,0.662
Dominican Republic,2005,ST Debt,0.101
Dominican Republic,2004,Total,0.503
Dominican Republic,2004,Equity,NA
Dominican Republic,2004,LT Debt,0.472
Dominican Republic,2004,ST Debt,0.031
Dominican Republic,2003,Total,0.512
Dominican Republic,2003,Equity,0.004
Dominican Republic,2003,LT Debt,0.508
Dominican Republic,2003,ST Debt,NA
East Timor,2020,Total,0
East Timor,2020,Equity,0
East Timor,2020,LT Debt,0
East Timor,2020,ST Debt,0
East Timor,2019,Total,0
East Timor,2019,Equity,0
East Timor,2019,LT Debt,0
East Timor,2019,ST Debt,0
East Timor,2018,Total,0
East Timor,2018,Equity,0
East Timor,2018,LT Debt,0
East Timor,2018,ST Debt,0
East Timor,2017,Total,0
East Timor,2017,Equity,0
East Timor,2017,LT Debt,0
East Timor,2017,ST Debt,0
East Timor,2016,Total,0
East Timor,2016,Equity,0
East Timor,2016,LT Debt,0
East Timor,2016,ST Debt,0
East Timor,2015,Total,0
East Timor,2015,Equity,0
East Timor,2015,LT Debt,0
East Timor,2015,ST Debt,0
East Timor,2014,Total,0
East Timor,2014,Equity,0
East Timor,2014,LT Debt,0
East Timor,2014,ST Debt,0
East Timor,2013,Total,0
East Timor,2013,Equity,0
East Timor,2013,LT Debt,0
East Timor,2013,ST Debt,0
East Timor,2012,Total,0
East Timor,2012,Equity,0
East Timor,2012,LT Debt,0
East Timor,2012,ST Debt,0
East Timor,2011,Total,0
East Timor,2011,Equity,0
East Timor,2011,LT Debt,0
East Timor,2011,ST Debt,0
East Timor,2010,Total,0
East Timor,2010,Equity,0
East Timor,2010,LT Debt,0
East Timor,2010,ST Debt,0
East Timor,2009,Total,0
East Timor,2009,Equity,0
East Timor,2009,LT Debt,0
East Timor,2009,ST Debt,0
East Timor,2008,Total,0
East Timor,2008,Equity,0
East Timor,2008,LT Debt,0
East Timor,2008,ST Debt,0
East Timor,2007,Total,0
East Timor,2007,Equity,0
East Timor,2007,LT Debt,0
East Timor,2007,ST Debt,0
East Timor,2006,Total,0
East Timor,2006,Equity,0
East Timor,2006,LT Debt,0
East Timor,2006,ST Debt,0
East Timor,2005,Total,0
East Timor,2005,Equity,0
East Timor,2005,LT Debt,0
East Timor,2005,ST Debt,0
East Timor,2004,Total,0
East Timor,2004,Equity,0
East Timor,2004,LT Debt,0
East Timor,2004,ST Debt,0
East Timor,2003,Total,0
East Timor,2003,Equity,0
East Timor,2003,LT Debt,0
East Timor,2003,ST Debt,0
Ecuador,2020,Total,2.371
Ecuador,2020,Equity,0
Ecuador,2020,LT Debt,2.371
Ecuador,2020,ST Debt,0
Ecuador,2019,Total,4.226
Ecuador,2019,Equity,0.045
Ecuador,2019,LT Debt,4.181
Ecuador,2019,ST Debt,0
Ecuador,2018,Total,3.819
Ecuador,2018,Equity,0.046
Ecuador,2018,LT Debt,3.773
Ecuador,2018,ST Debt,0
Ecuador,2017,Total,3.497
Ecuador,2017,Equity,0.048
Ecuador,2017,LT Debt,3.449
Ecuador,2017,ST Debt,0
Ecuador,2016,Total,1.899
Ecuador,2016,Equity,0.042
Ecuador,2016,LT Debt,1.857
Ecuador,2016,ST Debt,0
Ecuador,2015,Total,0.974
Ecuador,2015,Equity,0.043
Ecuador,2015,LT Debt,0.931
Ecuador,2015,ST Debt,0
Ecuador,2014,Total,0.705
Ecuador,2014,Equity,0.048
Ecuador,2014,LT Debt,0.657
Ecuador,2014,ST Debt,0
Ecuador,2013,Total,0.335
Ecuador,2013,Equity,0.058
Ecuador,2013,LT Debt,0.277
Ecuador,2013,ST Debt,0
Ecuador,2012,Total,0.289
Ecuador,2012,Equity,0.053
Ecuador,2012,LT Debt,0.235
Ecuador,2012,ST Debt,0.001
Ecuador,2011,Total,0.287
Ecuador,2011,Equity,0
Ecuador,2011,LT Debt,0.287
Ecuador,2011,ST Debt,0
Ecuador,2010,Total,0.307
Ecuador,2010,Equity,NA
Ecuador,2010,LT Debt,0.305
Ecuador,2010,ST Debt,0.002
Ecuador,2009,Total,0.318
Ecuador,2009,Equity,NA
Ecuador,2009,LT Debt,0.316
Ecuador,2009,ST Debt,0.002
Ecuador,2008,Total,0.386
Ecuador,2008,Equity,NA
Ecuador,2008,LT Debt,0.384
Ecuador,2008,ST Debt,0.002
Ecuador,2007,Total,0.711
Ecuador,2007,Equity,NA
Ecuador,2007,LT Debt,0.708
Ecuador,2007,ST Debt,0.002
Ecuador,2006,Total,0.552
Ecuador,2006,Equity,NA
Ecuador,2006,LT Debt,0.55
Ecuador,2006,ST Debt,0.002
Ecuador,2005,Total,0.984
Ecuador,2005,Equity,0.041
Ecuador,2005,LT Debt,0.942
Ecuador,2005,ST Debt,NA
Ecuador,2004,Total,1.115
Ecuador,2004,Equity,0.025
Ecuador,2004,LT Debt,1.066
Ecuador,2004,ST Debt,0.024
Ecuador,2003,Total,0.902
Ecuador,2003,Equity,0.005
Ecuador,2003,LT Debt,0.897
Ecuador,2003,ST Debt,NA
Egypt,2020,Total,11.042
Egypt,2020,Equity,2.596
Egypt,2020,LT Debt,7.222
Egypt,2020,ST Debt,1.224
Egypt,2019,Total,11.818
Egypt,2019,Equity,3.734
Egypt,2019,LT Debt,6.826
Egypt,2019,ST Debt,1.258
Egypt,2018,Total,8.303
Egypt,2018,Equity,2.816
Egypt,2018,LT Debt,3.978
Egypt,2018,ST Debt,1.508
Egypt,2017,Total,8.093
Egypt,2017,Equity,2.938
Egypt,2017,LT Debt,3.159
Egypt,2017,ST Debt,1.996
Egypt,2016,Total,2.617
Egypt,2016,Equity,2.247
Egypt,2016,LT Debt,0.356
Egypt,2016,ST Debt,0.015
Egypt,2015,Total,3.084
Egypt,2015,Equity,2.707
Egypt,2015,LT Debt,0.377
Egypt,2015,ST Debt,0
Egypt,2014,Total,4.649
Egypt,2014,Equity,3.428
Egypt,2014,LT Debt,1.213
Egypt,2014,ST Debt,0.009
Egypt,2013,Total,3.395
Egypt,2013,Equity,2.124
Egypt,2013,LT Debt,1.27
Egypt,2013,ST Debt,0
Egypt,2012,Total,4.655
Egypt,2012,Equity,3.283
Egypt,2012,LT Debt,1.37
Egypt,2012,ST Debt,0.002
Egypt,2011,Total,4.614
Egypt,2011,Equity,2.744
Egypt,2011,LT Debt,1.678
Egypt,2011,ST Debt,0.192
Egypt,2010,Total,10.378
Egypt,2010,Equity,5.116
Egypt,2010,LT Debt,1.649
Egypt,2010,ST Debt,3.613
Egypt,2009,Total,5.778
Egypt,2009,Equity,4.116
Egypt,2009,LT Debt,1.362
Egypt,2009,ST Debt,0.3
Egypt,2008,Total,4.792
Egypt,2008,Equity,2.565
Egypt,2008,LT Debt,1.504
Egypt,2008,ST Debt,0.723
Egypt,2007,Total,11.868
Egypt,2007,Equity,8.865
Egypt,2007,LT Debt,1.758
Egypt,2007,ST Debt,1.245
Egypt,2006,Total,6.685
Egypt,2006,Equity,4.377
Egypt,2006,LT Debt,1.274
Egypt,2006,ST Debt,1.035
Egypt,2005,Total,3.754
Egypt,2005,Equity,2.567
Egypt,2005,LT Debt,0.983
Egypt,2005,ST Debt,0.205
Egypt,2004,Total,1.152
Egypt,2004,Equity,1.093
Egypt,2004,LT Debt,0.056
Egypt,2004,ST Debt,0.003
Egypt,2003,Total,0.571
Egypt,2003,Equity,0.523
Egypt,2003,LT Debt,0.048
Egypt,2003,ST Debt,0
El Salvador,2020,Total,1.431
El Salvador,2020,Equity,0
El Salvador,2020,LT Debt,1.431
El Salvador,2020,ST Debt,0
El Salvador,2019,Total,1.878
El Salvador,2019,Equity,0
El Salvador,2019,LT Debt,1.878
El Salvador,2019,ST Debt,NA
El Salvador,2018,Total,1.577
El Salvador,2018,Equity,0
El Salvador,2018,LT Debt,1.577
El Salvador,2018,ST Debt,NA
El Salvador,2017,Total,2.171
El Salvador,2017,Equity,0
El Salvador,2017,LT Debt,2.171
El Salvador,2017,ST Debt,0
El Salvador,2016,Total,1.475
El Salvador,2016,Equity,0
El Salvador,2016,LT Debt,1.433
El Salvador,2016,ST Debt,0.042
El Salvador,2015,Total,1.004
El Salvador,2015,Equity,0
El Salvador,2015,LT Debt,1.004
El Salvador,2015,ST Debt,0
El Salvador,2014,Total,1.266
El Salvador,2014,Equity,0
El Salvador,2014,LT Debt,1.266
El Salvador,2014,ST Debt,0
El Salvador,2013,Total,0.941
El Salvador,2013,Equity,NA
El Salvador,2013,LT Debt,0.941
El Salvador,2013,ST Debt,0
El Salvador,2012,Total,1.175
El Salvador,2012,Equity,NA
El Salvador,2012,LT Debt,1.175
El Salvador,2012,ST Debt,0
El Salvador,2011,Total,0.786
El Salvador,2011,Equity,0
El Salvador,2011,LT Debt,0.786
El Salvador,2011,ST Debt,0
El Salvador,2010,Total,0.909
El Salvador,2010,Equity,0.005
El Salvador,2010,LT Debt,0.901
El Salvador,2010,ST Debt,0.003
El Salvador,2009,Total,0.739
El Salvador,2009,Equity,0.005
El Salvador,2009,LT Debt,0.731
El Salvador,2009,ST Debt,0.003
El Salvador,2008,Total,0.491
El Salvador,2008,Equity,0.003
El Salvador,2008,LT Debt,0.482
El Salvador,2008,ST Debt,0.005
El Salvador,2007,Total,0.839
El Salvador,2007,Equity,0.006
El Salvador,2007,LT Debt,0.825
El Salvador,2007,ST Debt,0.008
El Salvador,2006,Total,0.935
El Salvador,2006,Equity,0
El Salvador,2006,LT Debt,0.932
El Salvador,2006,ST Debt,0.003
El Salvador,2005,Total,0.838
El Salvador,2005,Equity,NA
El Salvador,2005,LT Debt,0.822
El Salvador,2005,ST Debt,0.016
El Salvador,2004,Total,0.674
El Salvador,2004,Equity,NA
El Salvador,2004,LT Debt,0.658
El Salvador,2004,ST Debt,0.016
El Salvador,2003,Total,0.601
El Salvador,2003,Equity,0
El Salvador,2003,LT Debt,0.582
El Salvador,2003,ST Debt,0.019
Equatorial Guinea,2020,Total,0
Equatorial Guinea,2020,Equity,0
Equatorial Guinea,2020,LT Debt,0
Equatorial Guinea,2020,ST Debt,0
Equatorial Guinea,2019,Total,0
Equatorial Guinea,2019,Equity,0
Equatorial Guinea,2019,LT Debt,0
Equatorial Guinea,2019,ST Debt,0
Equatorial Guinea,2018,Total,0
Equatorial Guinea,2018,Equity,0
Equatorial Guinea,2018,LT Debt,0
Equatorial Guinea,2018,ST Debt,0
Equatorial Guinea,2017,Total,0
Equatorial Guinea,2017,Equity,0
Equatorial Guinea,2017,LT Debt,0
Equatorial Guinea,2017,ST Debt,0
Equatorial Guinea,2016,Total,0
Equatorial Guinea,2016,Equity,0
Equatorial Guinea,2016,LT Debt,0
Equatorial Guinea,2016,ST Debt,0
Equatorial Guinea,2015,Total,0
Equatorial Guinea,2015,Equity,0
Equatorial Guinea,2015,LT Debt,0
Equatorial Guinea,2015,ST Debt,0
Equatorial Guinea,2014,Total,0
Equatorial Guinea,2014,Equity,0
Equatorial Guinea,2014,LT Debt,0
Equatorial Guinea,2014,ST Debt,0
Equatorial Guinea,2013,Total,0
Equatorial Guinea,2013,Equity,0
Equatorial Guinea,2013,LT Debt,0
Equatorial Guinea,2013,ST Debt,0
Equatorial Guinea,2012,Total,0.054
Equatorial Guinea,2012,Equity,0.054
Equatorial Guinea,2012,LT Debt,0
Equatorial Guinea,2012,ST Debt,0
Equatorial Guinea,2011,Total,0
Equatorial Guinea,2011,Equity,0
Equatorial Guinea,2011,LT Debt,0
Equatorial Guinea,2011,ST Debt,0
Equatorial Guinea,2010,Total,0
Equatorial Guinea,2010,Equity,0
Equatorial Guinea,2010,LT Debt,0
Equatorial Guinea,2010,ST Debt,0
Equatorial Guinea,2009,Total,0
Equatorial Guinea,2009,Equity,0
Equatorial Guinea,2009,LT Debt,0
Equatorial Guinea,2009,ST Debt,0
Equatorial Guinea,2008,Total,0
Equatorial Guinea,2008,Equity,0
Equatorial Guinea,2008,LT Debt,0
Equatorial Guinea,2008,ST Debt,0
Equatorial Guinea,2007,Total,0
Equatorial Guinea,2007,Equity,0
Equatorial Guinea,2007,LT Debt,0
Equatorial Guinea,2007,ST Debt,0
Equatorial Guinea,2006,Total,0
Equatorial Guinea,2006,Equity,0
Equatorial Guinea,2006,LT Debt,0
Equatorial Guinea,2006,ST Debt,0
Equatorial Guinea,2005,Total,0
Equatorial Guinea,2005,Equity,0
Equatorial Guinea,2005,LT Debt,0
Equatorial Guinea,2005,ST Debt,0
Equatorial Guinea,2004,Total,0
Equatorial Guinea,2004,Equity,0
Equatorial Guinea,2004,LT Debt,0
Equatorial Guinea,2004,ST Debt,0
Equatorial Guinea,2003,Total,0
Equatorial Guinea,2003,Equity,0
Equatorial Guinea,2003,LT Debt,0
Equatorial Guinea,2003,ST Debt,0
Eritrea,2020,Total,0
Eritrea,2020,Equity,0
Eritrea,2020,LT Debt,0
Eritrea,2020,ST Debt,0
Eritrea,2019,Total,0
Eritrea,2019,Equity,0
Eritrea,2019,LT Debt,0
Eritrea,2019,ST Debt,0
Eritrea,2018,Total,0
Eritrea,2018,Equity,0
Eritrea,2018,LT Debt,0
Eritrea,2018,ST Debt,0
Eritrea,2017,Total,0
Eritrea,2017,Equity,0
Eritrea,2017,LT Debt,0
Eritrea,2017,ST Debt,0
Eritrea,2016,Total,0
Eritrea,2016,Equity,0
Eritrea,2016,LT Debt,0
Eritrea,2016,ST Debt,0
Eritrea,2015,Total,0
Eritrea,2015,Equity,0
Eritrea,2015,LT Debt,0
Eritrea,2015,ST Debt,0
Eritrea,2014,Total,0
Eritrea,2014,Equity,0
Eritrea,2014,LT Debt,0
Eritrea,2014,ST Debt,0
Eritrea,2013,Total,0
Eritrea,2013,Equity,0
Eritrea,2013,LT Debt,0
Eritrea,2013,ST Debt,0
Eritrea,2012,Total,0
Eritrea,2012,Equity,0
Eritrea,2012,LT Debt,0
Eritrea,2012,ST Debt,0
Eritrea,2011,Total,0
Eritrea,2011,Equity,0
Eritrea,2011,LT Debt,0
Eritrea,2011,ST Debt,0
Eritrea,2010,Total,0
Eritrea,2010,Equity,0
Eritrea,2010,LT Debt,0
Eritrea,2010,ST Debt,0
Eritrea,2009,Total,0
Eritrea,2009,Equity,0
Eritrea,2009,LT Debt,0
Eritrea,2009,ST Debt,0
Eritrea,2008,Total,0
Eritrea,2008,Equity,0
Eritrea,2008,LT Debt,0
Eritrea,2008,ST Debt,0
Eritrea,2007,Total,0
Eritrea,2007,Equity,0
Eritrea,2007,LT Debt,0
Eritrea,2007,ST Debt,0
Eritrea,2006,Total,0
Eritrea,2006,Equity,0
Eritrea,2006,LT Debt,0
Eritrea,2006,ST Debt,0
Eritrea,2005,Total,0
Eritrea,2005,Equity,0
Eritrea,2005,LT Debt,0
Eritrea,2005,ST Debt,0
Eritrea,2004,Total,0
Eritrea,2004,Equity,0
Eritrea,2004,LT Debt,0
Eritrea,2004,ST Debt,0
Eritrea,2003,Total,0
Eritrea,2003,Equity,0
Eritrea,2003,LT Debt,0
Eritrea,2003,ST Debt,0
Estonia,2020,Total,0.05
Estonia,2020,Equity,0.046
Estonia,2020,LT Debt,0.003
Estonia,2020,ST Debt,0
Estonia,2019,Total,0.076
Estonia,2019,Equity,0.071
Estonia,2019,LT Debt,0.005
Estonia,2019,ST Debt,0
Estonia,2018,Total,0.123
Estonia,2018,Equity,0.088
Estonia,2018,LT Debt,0.034
Estonia,2018,ST Debt,0
Estonia,2017,Total,0.214
Estonia,2017,Equity,0.177
Estonia,2017,LT Debt,0.037
Estonia,2017,ST Debt,0
Estonia,2016,Total,0.113
Estonia,2016,Equity,0.079
Estonia,2016,LT Debt,0.033
Estonia,2016,ST Debt,0
Estonia,2015,Total,0.118
Estonia,2015,Equity,0.083
Estonia,2015,LT Debt,0.034
Estonia,2015,ST Debt,0
Estonia,2014,Total,0.126
Estonia,2014,Equity,0.088
Estonia,2014,LT Debt,0.039
Estonia,2014,ST Debt,0
Estonia,2013,Total,0.15
Estonia,2013,Equity,0.102
Estonia,2013,LT Debt,0.047
Estonia,2013,ST Debt,0
Estonia,2012,Total,0.147
Estonia,2012,Equity,0.101
Estonia,2012,LT Debt,0.045
Estonia,2012,ST Debt,0
Estonia,2011,Total,0.12
Estonia,2011,Equity,0.069
Estonia,2011,LT Debt,0.051
Estonia,2011,ST Debt,0
Estonia,2010,Total,0.13
Estonia,2010,Equity,0.074
Estonia,2010,LT Debt,0.056
Estonia,2010,ST Debt,0
Estonia,2009,Total,0.097
Estonia,2009,Equity,0.056
Estonia,2009,LT Debt,0.042
Estonia,2009,ST Debt,0
Estonia,2008,Total,0.09
Estonia,2008,Equity,0.055
Estonia,2008,LT Debt,0.035
Estonia,2008,ST Debt,0
Estonia,2007,Total,0.174
Estonia,2007,Equity,0.135
Estonia,2007,LT Debt,0.038
Estonia,2007,ST Debt,0.001
Estonia,2006,Total,0.098
Estonia,2006,Equity,0.063
Estonia,2006,LT Debt,0.035
Estonia,2006,ST Debt,0
Estonia,2005,Total,0.097
Estonia,2005,Equity,0.062
Estonia,2005,LT Debt,0.035
Estonia,2005,ST Debt,0
Estonia,2004,Total,0.343
Estonia,2004,Equity,0.304
Estonia,2004,LT Debt,0.039
Estonia,2004,ST Debt,0
Estonia,2003,Total,0.174
Estonia,2003,Equity,0.138
Estonia,2003,LT Debt,0.036
Estonia,2003,ST Debt,0
Ethiopia,2020,Total,0.228
Ethiopia,2020,Equity,0
Ethiopia,2020,LT Debt,0.228
Ethiopia,2020,ST Debt,0
Ethiopia,2019,Total,0.248
Ethiopia,2019,Equity,0
Ethiopia,2019,LT Debt,0.248
Ethiopia,2019,ST Debt,0
Ethiopia,2018,Total,0.225
Ethiopia,2018,Equity,0
Ethiopia,2018,LT Debt,0.225
Ethiopia,2018,ST Debt,0
Ethiopia,2017,Total,0.236
Ethiopia,2017,Equity,0
Ethiopia,2017,LT Debt,0.236
Ethiopia,2017,ST Debt,0
Ethiopia,2016,Total,0.22
Ethiopia,2016,Equity,0
Ethiopia,2016,LT Debt,0.22
Ethiopia,2016,ST Debt,0
Ethiopia,2015,Total,0.239
Ethiopia,2015,Equity,0
Ethiopia,2015,LT Debt,0.239
Ethiopia,2015,ST Debt,0
Ethiopia,2014,Total,0.231
Ethiopia,2014,Equity,0
Ethiopia,2014,LT Debt,0.231
Ethiopia,2014,ST Debt,0
Ethiopia,2013,Total,0
Ethiopia,2013,Equity,0
Ethiopia,2013,LT Debt,0
Ethiopia,2013,ST Debt,0
Ethiopia,2012,Total,0
Ethiopia,2012,Equity,0
Ethiopia,2012,LT Debt,0
Ethiopia,2012,ST Debt,0
Ethiopia,2011,Total,0
Ethiopia,2011,Equity,0
Ethiopia,2011,LT Debt,0
Ethiopia,2011,ST Debt,0
Ethiopia,2010,Total,0
Ethiopia,2010,Equity,0
Ethiopia,2010,LT Debt,0
Ethiopia,2010,ST Debt,0
Ethiopia,2009,Total,0
Ethiopia,2009,Equity,0
Ethiopia,2009,LT Debt,0
Ethiopia,2009,ST Debt,0
Ethiopia,2008,Total,0
Ethiopia,2008,Equity,0
Ethiopia,2008,LT Debt,0
Ethiopia,2008,ST Debt,0
Ethiopia,2007,Total,0
Ethiopia,2007,Equity,0
Ethiopia,2007,LT Debt,0
Ethiopia,2007,ST Debt,0
Ethiopia,2006,Total,0
Ethiopia,2006,Equity,0
Ethiopia,2006,LT Debt,0
Ethiopia,2006,ST Debt,0
Ethiopia,2005,Total,0
Ethiopia,2005,Equity,0
Ethiopia,2005,LT Debt,0
Ethiopia,2005,ST Debt,0
Ethiopia,2004,Total,0
Ethiopia,2004,Equity,0
Ethiopia,2004,LT Debt,0
Ethiopia,2004,ST Debt,0
Ethiopia,2003,Total,0
Ethiopia,2003,Equity,0
Ethiopia,2003,LT Debt,0
Ethiopia,2003,ST Debt,0
Falkland Islands,2020,Total,NA
Falkland Islands,2020,Equity,NA
Falkland Islands,2020,LT Debt,0
Falkland Islands,2020,ST Debt,0
Falkland Islands,2019,Total,0.001
Falkland Islands,2019,Equity,0.001
Falkland Islands,2019,LT Debt,0
Falkland Islands,2019,ST Debt,0
Falkland Islands,2018,Total,0.001
Falkland Islands,2018,Equity,0.001
Falkland Islands,2018,LT Debt,0
Falkland Islands,2018,ST Debt,0
Falkland Islands,2017,Total,0
Falkland Islands,2017,Equity,0
Falkland Islands,2017,LT Debt,0
Falkland Islands,2017,ST Debt,0
Falkland Islands,2016,Total,0.001
Falkland Islands,2016,Equity,0.001
Falkland Islands,2016,LT Debt,0
Falkland Islands,2016,ST Debt,0
Falkland Islands,2015,Total,0.006
Falkland Islands,2015,Equity,0.006
Falkland Islands,2015,LT Debt,0
Falkland Islands,2015,ST Debt,0
Falkland Islands,2014,Total,0.012
Falkland Islands,2014,Equity,0.012
Falkland Islands,2014,LT Debt,0
Falkland Islands,2014,ST Debt,0
Falkland Islands,2013,Total,0.018
Falkland Islands,2013,Equity,0.018
Falkland Islands,2013,LT Debt,0
Falkland Islands,2013,ST Debt,0
Falkland Islands,2012,Total,0.024
Falkland Islands,2012,Equity,0.024
Falkland Islands,2012,LT Debt,0
Falkland Islands,2012,ST Debt,0
Falkland Islands,2011,Total,0.017
Falkland Islands,2011,Equity,0.017
Falkland Islands,2011,LT Debt,0
Falkland Islands,2011,ST Debt,0
Falkland Islands,2010,Total,0.029
Falkland Islands,2010,Equity,0.029
Falkland Islands,2010,LT Debt,0
Falkland Islands,2010,ST Debt,0
Falkland Islands,2009,Total,0.003
Falkland Islands,2009,Equity,0.003
Falkland Islands,2009,LT Debt,0
Falkland Islands,2009,ST Debt,0
Falkland Islands,2008,Total,0.001
Falkland Islands,2008,Equity,0.001
Falkland Islands,2008,LT Debt,0
Falkland Islands,2008,ST Debt,0
Falkland Islands,2007,Total,0.004
Falkland Islands,2007,Equity,0.004
Falkland Islands,2007,LT Debt,0
Falkland Islands,2007,ST Debt,0
Falkland Islands,2006,Total,0.002
Falkland Islands,2006,Equity,0.002
Falkland Islands,2006,LT Debt,0
Falkland Islands,2006,ST Debt,0
Falkland Islands,2005,Total,0.001
Falkland Islands,2005,Equity,0.001
Falkland Islands,2005,LT Debt,0
Falkland Islands,2005,ST Debt,0
Falkland Islands,2004,Total,NA
Falkland Islands,2004,Equity,NA
Falkland Islands,2004,LT Debt,0
Falkland Islands,2004,ST Debt,0
Falkland Islands,2003,Total,0
Falkland Islands,2003,Equity,0
Falkland Islands,2003,LT Debt,0
Falkland Islands,2003,ST Debt,0
Faroe Islands,2020,Total,1.088
Faroe Islands,2020,Equity,0.607
Faroe Islands,2020,LT Debt,0.482
Faroe Islands,2020,ST Debt,0
Faroe Islands,2019,Total,1.079
Faroe Islands,2019,Equity,0.617
Faroe Islands,2019,LT Debt,0.463
Faroe Islands,2019,ST Debt,0
Faroe Islands,2018,Total,1.2
Faroe Islands,2018,Equity,0.767
Faroe Islands,2018,LT Debt,0.433
Faroe Islands,2018,ST Debt,0
Faroe Islands,2017,Total,0.694
Faroe Islands,2017,Equity,0.233
Faroe Islands,2017,LT Debt,0.461
Faroe Islands,2017,ST Debt,0
Faroe Islands,2016,Total,0.313
Faroe Islands,2016,Equity,0.252
Faroe Islands,2016,LT Debt,0.062
Faroe Islands,2016,ST Debt,0
Faroe Islands,2015,Total,0.163
Faroe Islands,2015,Equity,0.163
Faroe Islands,2015,LT Debt,0
Faroe Islands,2015,ST Debt,0
Faroe Islands,2014,Total,0.119
Faroe Islands,2014,Equity,0.119
Faroe Islands,2014,LT Debt,0
Faroe Islands,2014,ST Debt,0
Faroe Islands,2013,Total,0.058
Faroe Islands,2013,Equity,0.058
Faroe Islands,2013,LT Debt,0
Faroe Islands,2013,ST Debt,0
Faroe Islands,2012,Total,0.022
Faroe Islands,2012,Equity,0.022
Faroe Islands,2012,LT Debt,0
Faroe Islands,2012,ST Debt,0
Faroe Islands,2011,Total,0.019
Faroe Islands,2011,Equity,0.019
Faroe Islands,2011,LT Debt,0
Faroe Islands,2011,ST Debt,0
Faroe Islands,2010,Total,0.027
Faroe Islands,2010,Equity,0.027
